LTLSGP, G, 0, -inf, -inf, inf
FOO33M, G, 4, 1, -inf, 0
659CBO, B, 3, 0, -inf, 0
FOO33M, P, 4, 7, -inf, 0
659CBO, B, 3, 0, -inf, 0
FOO33M, R, 4, 3, -inf, 0
659CBO, B, 3, 0, -inf, 0
FOO33M, Y, 4, 0, -inf, 0
659CBO, B, 3, 0, -inf, 0
L4HM6F, G, 4, 1, -inf, 0
659CBO, B, 3, 0, -inf, 0
L4HM6F, P, 4, 7, -inf, 0
659CBO, B, 3, 0, -inf, 0
L4HM6F, R, 4, 3, -inf, 0
659CBO, B, 3, 0, -inf, 0
L4HM6F, Y, 4, 0, -inf, 0
659CBO, B, 3, 0, -inf, 0
NTI6GR, B, 4, 1, -inf, 0
659CBO, B, 3, 0, -inf, 0
NTI6GR, G, 4, 1, -inf, 0
659CBO, B, 3, 0, -inf, 0
NTI6GR, P, 4, 7, -inf, 0
659CBO, B, 3, 0, -inf, 0
NTI6GR, Y, 4, 0, -inf, 0
659CBO, B, 3, 0, -inf, 0
SH4X3W, P, 4, 7, -inf, 0
659CBO, B, 3, 0, -inf, 0
SH4X3W, R, 4, 3, -inf, 0
659CBO, B, 3, 0, -inf, 0
SH4X3W, Y, 4, 0, -inf, 0
659CBO, B, 3, 0, -inf, 0
UPTIW1, B, 4, 1, -inf, 0
659CBO, B, 3, 0, -inf, 0
UPTIW1, G, 4, 1, -inf, 0
659CBO, B, 3, 0, -inf, 0
UPTIW1, P, 4, 7, -inf, 0
659CBO, B, 3, 0, -inf, 0
UPTIW1, Y, 4, 0, -inf, 0
659CBO, B, 3, 0, -inf, 0
USBR8V, G, 4, 1, -inf, 0
659CBO, B, 3, 0, -inf, 0
USBR8V, P, 4, 7, -inf, 0
659CBO, B, 3, 0, -inf, 0
USBR8V, R, 4, 3, -inf, 0
659CBO, B, 3, 0, -inf, 0
USBR8V, Y, 4, 0, -inf, 0
659CBO, B, 3, 0, -inf, 0
NKKV2U, R, 2, 0, 0, 8
659CBO, G, 3, inf, 0, 8
8QCUXZ, B, 4, 9, 0, 8
659CBO, G, 3, 9, 0, 8
8QCUXZ, P, 4, 15, 0, 8
659CBO, G, 3, 9, 0, 8
8QCUXZ, R, 4, 11, 0, 8
659CBO, G, 3, 9, 0, 8
8QCUXZ, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
9YUTXH, G, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
9YUTXH, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
9YUTXH, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
AAG474, B, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
AAG474, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
AAG474, R, 4, 11, 0, 8
659CBO, G, 3, 8, 0, 8
AAG474, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
CF1Z5O, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
CF1Z5O, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
CO40SE, B, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
CO40SE, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
CO40SE, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
EY09SW, B, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
EY09SW, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
EY09SW, R, 4, 11, 0, 8
659CBO, G, 3, 8, 0, 8
EY09SW, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
FOO33M, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
FOO33M, R, 4, 11, 0, 8
659CBO, G, 3, 8, 0, 8
FOO33M, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
L4HM6F, G, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
L4HM6F, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
L4HM6F, R, 4, 11, 0, 8
659CBO, G, 3, 8, 0, 8
L4HM6F, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
NTI6GR, B, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
NTI6GR, G, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
NTI6GR, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
NTI6GR, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
SH4X3W, B, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
SH4X3W, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
SH4X3W, R, 4, 11, 0, 8
659CBO, G, 3, 8, 0, 8
SH4X3W, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
UPTIW1, B, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
UPTIW1, G, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
UPTIW1, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
UPTIW1, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
USBR8V, G, 4, 9, 0, 8
659CBO, G, 3, 8, 0, 8
USBR8V, P, 4, 15, 0, 8
659CBO, G, 3, 8, 0, 8
USBR8V, R, 4, 11, 0, 8
659CBO, G, 3, 8, 0, 8
USBR8V, Y, 4, 8, 0, 8
659CBO, G, 3, 8, 0, 8
NKKV2U, R, 2, 8, 0, 8
4DCIPK, B, 1, 8, -inf, 8
NKKV2U, Y, 2, -inf, -inf, 8
659CBO, B, 3, inf, -inf, 8
8QCUXZ, B, 4, -2, -inf, 8
659CBO, B, 3, -2, -inf, -2
8QCUXZ, P, 4, 4, -inf, -2
659CBO, B, 3, -2, -inf, -2
8QCUXZ, R, 4, 0, -inf, -2
659CBO, B, 3, -2, -inf, -2
8QCUXZ, Y, 4, -3, -inf, -2
659CBO, B, 3, -3, -inf, -3
9YUTXH, G, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
9YUTXH, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
AAG474, G, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
AAG474, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
AAG474, R, 4, 0, -inf, -3
659CBO, B, 3, -3, -inf, -3
AAG474, Y, 4, -3, -inf, -3
659CBO, B, 3, -3, -inf, -3
CF1Z5O, G, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
CF1Z5O, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
CF1Z5O, R, 4, 0, -inf, -3
659CBO, B, 3, -3, -inf, -3
CO40SE, G, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
CO40SE, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
CO40SE, R, 4, 0, -inf, -3
659CBO, B, 3, -3, -inf, -3
EY09SW, B, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
EY09SW, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
EY09SW, R, 4, 0, -inf, -3
659CBO, B, 3, -3, -inf, -3
EY09SW, Y, 4, -3, -inf, -3
659CBO, B, 3, -3, -inf, -3
FOO33M, G, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
FOO33M, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
FOO33M, R, 4, 0, -inf, -3
659CBO, B, 3, -3, -inf, -3
FOO33M, Y, 4, -3, -inf, -3
659CBO, B, 3, -3, -inf, -3
L4HM6F, G, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
L4HM6F, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
L4HM6F, R, 4, 0, -inf, -3
659CBO, B, 3, -3, -inf, -3
L4HM6F, Y, 4, -3, -inf, -3
659CBO, B, 3, -3, -inf, -3
NTI6GR, B, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
NTI6GR, G, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
NTI6GR, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
NTI6GR, Y, 4, -3, -inf, -3
659CBO, B, 3, -3, -inf, -3
SH4X3W, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
SH4X3W, R, 4, 0, -inf, -3
659CBO, B, 3, -3, -inf, -3
SH4X3W, Y, 4, -3, -inf, -3
659CBO, B, 3, -3, -inf, -3
UPTIW1, B, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
UPTIW1, G, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
UPTIW1, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
UPTIW1, R, 4, 0, -inf, -3
659CBO, B, 3, -3, -inf, -3
USBR8V, G, 4, -2, -inf, -3
659CBO, B, 3, -3, -inf, -3
USBR8V, P, 4, 4, -inf, -3
659CBO, B, 3, -3, -inf, -3
USBR8V, R, 4, 0, -inf, -3
659CBO, B, 3, -3, -inf, -3
USBR8V, Y, 4, -3, -inf, -3
659CBO, B, 3, -3, -inf, -3
NKKV2U, Y, 2, -3, -3, 8
659CBO, G, 3, inf, -3, 8
8QCUXZ, B, 4, 6, -3, 8
659CBO, G, 3, 6, -3, 6
8QCUXZ, P, 4, 12, -3, 6
659CBO, G, 3, 6, -3, 6
8QCUXZ, R, 4, 8, -3, 6
659CBO, G, 3, 6, -3, 6
8QCUXZ, Y, 4, 5, -3, 6
659CBO, G, 3, 5, -3, 5
9YUTXH, G, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
9YUTXH, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
AAG474, B, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
AAG474, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
AAG474, R, 4, 8, -3, 5
659CBO, G, 3, 5, -3, 5
AAG474, Y, 4, 5, -3, 5
659CBO, G, 3, 5, -3, 5
CF1Z5O, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
CF1Z5O, R, 4, 8, -3, 5
659CBO, G, 3, 5, -3, 5
CO40SE, B, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
CO40SE, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
CO40SE, R, 4, 8, -3, 5
659CBO, G, 3, 5, -3, 5
EY09SW, B, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
EY09SW, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
EY09SW, R, 4, 8, -3, 5
659CBO, G, 3, 5, -3, 5
EY09SW, Y, 4, 5, -3, 5
659CBO, G, 3, 5, -3, 5
FOO33M, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
FOO33M, R, 4, 8, -3, 5
659CBO, G, 3, 5, -3, 5
FOO33M, Y, 4, 5, -3, 5
659CBO, G, 3, 5, -3, 5
L4HM6F, G, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
L4HM6F, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
L4HM6F, R, 4, 8, -3, 5
659CBO, G, 3, 5, -3, 5
L4HM6F, Y, 4, 5, -3, 5
659CBO, G, 3, 5, -3, 5
NTI6GR, B, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
NTI6GR, G, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
NTI6GR, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
NTI6GR, Y, 4, 5, -3, 5
659CBO, G, 3, 5, -3, 5
SH4X3W, B, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
SH4X3W, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
SH4X3W, R, 4, 8, -3, 5
659CBO, G, 3, 5, -3, 5
SH4X3W, Y, 4, 5, -3, 5
659CBO, G, 3, 5, -3, 5
UPTIW1, B, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
UPTIW1, G, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
UPTIW1, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
UPTIW1, R, 4, 8, -3, 5
659CBO, G, 3, 5, -3, 5
USBR8V, G, 4, 6, -3, 5
659CBO, G, 3, 5, -3, 5
USBR8V, P, 4, 12, -3, 5
659CBO, G, 3, 5, -3, 5
USBR8V, R, 4, 8, -3, 5
659CBO, G, 3, 5, -3, 5
USBR8V, Y, 4, 5, -3, 5
659CBO, G, 3, 5, -3, 5
NKKV2U, Y, 2, 5, 5, 8
659CBO, P, 3, inf, 5, 8
8QCUXZ, B, 4, -4, 5, 8
659CBO, P, 3, -4, 5, 8
NKKV2U, Y, 2, 5, 5, 8
659CBO, R, 3, inf, 5, 8
8QCUXZ, B, 4, 9, 5, 8
659CBO, R, 3, 9, 5, 8
8QCUXZ, P, 4, 15, 5, 8
659CBO, R, 3, 9, 5, 8
8QCUXZ, R, 4, 11, 5, 8
659CBO, R, 3, 9, 5, 8
8QCUXZ, Y, 4, 8, 5, 8
659CBO, R, 3, 8, 5, 8
9YUTXH, G, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
9YUTXH, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
AAG474, B, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
AAG474, G, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
AAG474, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
AAG474, Y, 4, 8, 5, 8
659CBO, R, 3, 8, 5, 8
CF1Z5O, G, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
CF1Z5O, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
CO40SE, B, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
CO40SE, G, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
CO40SE, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
EY09SW, B, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
EY09SW, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
EY09SW, R, 4, 11, 5, 8
659CBO, R, 3, 8, 5, 8
EY09SW, Y, 4, 8, 5, 8
659CBO, R, 3, 8, 5, 8
FOO33M, G, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
FOO33M, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
FOO33M, Y, 4, 8, 5, 8
659CBO, R, 3, 8, 5, 8
L4HM6F, G, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
L4HM6F, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
L4HM6F, R, 4, 11, 5, 8
659CBO, R, 3, 8, 5, 8
L4HM6F, Y, 4, 8, 5, 8
659CBO, R, 3, 8, 5, 8
NTI6GR, B, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
NTI6GR, G, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
NTI6GR, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
NTI6GR, Y, 4, 8, 5, 8
659CBO, R, 3, 8, 5, 8
SH4X3W, B, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
SH4X3W, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
SH4X3W, Y, 4, 8, 5, 8
659CBO, R, 3, 8, 5, 8
UPTIW1, B, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
UPTIW1, G, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
UPTIW1, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
UPTIW1, R, 4, 11, 5, 8
659CBO, R, 3, 8, 5, 8
USBR8V, G, 4, 9, 5, 8
659CBO, R, 3, 8, 5, 8
USBR8V, P, 4, 15, 5, 8
659CBO, R, 3, 8, 5, 8
USBR8V, R, 4, 11, 5, 8
659CBO, R, 3, 8, 5, 8
USBR8V, Y, 4, 8, 5, 8
659CBO, R, 3, 8, 5, 8
NKKV2U, Y, 2, 8, 5, 8
4DCIPK, B, 1, 8, -inf, 8
NTI6GR, B, 2, -inf, -inf, 8
8QCUXZ, B, 3, inf, -inf, 8
817L9G, G, 4, -1, -inf, 8
8QCUXZ, B, 3, -1, -inf, -1
817L9G, P, 4, 5, -inf, -1
8QCUXZ, B, 3, -1, -inf, -1
817L9G, R, 4, 1, -inf, -1
8QCUXZ, B, 3, -1, -inf, -1
817L9G, Y, 4, -2, -inf, -1
8QCUXZ, B, 3, -2, -inf, -2
9YUTXH, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
9YUTXH, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
9YUTXH, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CF1Z5O, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CF1Z5O, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CF1Z5O, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CF1Z5O, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CO40SE, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CO40SE, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CO40SE, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CO40SE, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EF9RLK, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EF9RLK, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EF9RLK, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EF9RLK, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EY09SW, B, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EY09SW, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EY09SW, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EY09SW, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
FOO33M, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
FOO33M, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
FOO33M, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
FOO33M, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
L4HM6F, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
L4HM6F, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
L4HM6F, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
L4HM6F, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
NKKV2U, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
NKKV2U, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
NKKV2U, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
SH4X3W, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
SH4X3W, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
SH4X3W, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
UPTIW1, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
UPTIW1, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
UPTIW1, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
UPTIW1, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
USBR8V, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
USBR8V, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
USBR8V, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
USBR8V, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
WWGHKN, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
WWGHKN, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
WWGHKN, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
WWGHKN, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
NTI6GR, B, 2, -2, -2, 8
8QCUXZ, P, 3, inf, -2, 8
817L9G, B, 4, -3, -2, 8
8QCUXZ, P, 3, -3, -2, 8
NTI6GR, B, 2, -2, -2, 8
8QCUXZ, R, 3, inf, -2, 8
817L9G, B, 4, 10, -2, 8
8QCUXZ, R, 3, 10, -2, 8
817L9G, G, 4, 10, -2, 8
8QCUXZ, R, 3, 10, -2, 8
817L9G, P, 4, 16, -2, 8
8QCUXZ, R, 3, 10, -2, 8
817L9G, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
9YUTXH, G, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
9YUTXH, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
9YUTXH, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
CF1Z5O, G, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
CF1Z5O, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
CF1Z5O, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
CO40SE, B, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
CO40SE, G, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
CO40SE, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
CO40SE, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
EF9RLK, G, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
EF9RLK, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
EF9RLK, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
EY09SW, B, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
EY09SW, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
EY09SW, R, 4, 12, -2, 8
8QCUXZ, R, 3, 9, -2, 8
EY09SW, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
FOO33M, G, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
FOO33M, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
FOO33M, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
L4HM6F, G, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
L4HM6F, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
L4HM6F, R, 4, 12, -2, 8
8QCUXZ, R, 3, 9, -2, 8
L4HM6F, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
NKKV2U, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
NKKV2U, R, 4, 12, -2, 8
8QCUXZ, R, 3, 9, -2, 8
NKKV2U, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
SH4X3W, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
SH4X3W, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
UPTIW1, G, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
UPTIW1, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
UPTIW1, R, 4, 12, -2, 8
8QCUXZ, R, 3, 9, -2, 8
UPTIW1, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
USBR8V, G, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
USBR8V, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
USBR8V, R, 4, 12, -2, 8
8QCUXZ, R, 3, 9, -2, 8
USBR8V, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
WWGHKN, B, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
WWGHKN, G, 4, 10, -2, 8
8QCUXZ, R, 3, 9, -2, 8
WWGHKN, P, 4, 16, -2, 8
8QCUXZ, R, 3, 9, -2, 8
WWGHKN, Y, 4, 9, -2, 8
8QCUXZ, R, 3, 9, -2, 8
NTI6GR, B, 2, 9, -2, 8
4DCIPK, B, 1, 8, -inf, 8
NTI6GR, G, 2, -inf, -inf, 8
8QCUXZ, B, 3, inf, -inf, 8
817L9G, G, 4, -1, -inf, 8
8QCUXZ, B, 3, -1, -inf, -1
817L9G, P, 4, 5, -inf, -1
8QCUXZ, B, 3, -1, -inf, -1
817L9G, R, 4, 1, -inf, -1
8QCUXZ, B, 3, -1, -inf, -1
817L9G, Y, 4, -2, -inf, -1
8QCUXZ, B, 3, -2, -inf, -2
9YUTXH, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
9YUTXH, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
9YUTXH, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CF1Z5O, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CF1Z5O, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CF1Z5O, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CF1Z5O, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CO40SE, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CO40SE, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CO40SE, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
CO40SE, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EF9RLK, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EF9RLK, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EF9RLK, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EY09SW, B, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EY09SW, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EY09SW, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
EY09SW, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
FOO33M, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
FOO33M, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
FOO33M, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
FOO33M, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
L4HM6F, G, 4, -1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
L4HM6F, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
L4HM6F, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
L4HM6F, Y, 4, -2, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
NKKV2U, P, 4, 5, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
NKKV2U, R, 4, 1, -inf, -2
8QCUXZ, B, 3, -2, -inf, -2
NKKV2U, Y, 4, -2, -inf, -2
