5CA6VJ, G, 0, -inf, -inf, inf
AP0NVM, B, 3, 15, -inf, 15
P19UIC, B, 4, 16, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
P19UIC, G, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
P19UIC, R, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
P19UIC, Y, 4, 22, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
QDQXZ1, P, 4, 15, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
QDQXZ1, R, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
QDQXZ1, Y, 4, 22, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
RR8KM2, B, 4, 16, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
RR8KM2, P, 4, 15, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
RR8KM2, R, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
RR8KM2, Y, 4, 22, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
T8Q1Q8, G, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
T8Q1Q8, P, 4, 15, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
T8Q1Q8, R, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
T8Q1Q8, Y, 4, 22, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
U443VL, G, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
U443VL, R, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
U443VL, Y, 4, 22, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
WU9EI8, G, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
WU9EI8, P, 4, 15, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
WU9EI8, R, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
WU9EI8, Y, 4, 22, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
X3CA4P, B, 4, 16, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
X3CA4P, G, 4, 30, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
X3CA4P, P, 4, 15, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
X3CA4P, Y, 4, 22, -inf, 15
AP0NVM, B, 3, 15, -inf, 15
RIRK2U, P, 2, 15, -inf, 15
94Y912, B, 1, 15, -inf, 15
RIRK2U, R, 2, -inf, -inf, 15
AP0NVM, B, 3, inf, -inf, 15
7SNEM6, G, 4, 45, -inf, 15
AP0NVM, B, 3, 45, -inf, 15
7SNEM6, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
7SNEM6, R, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
7SNEM6, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
8TGCSO, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
8TGCSO, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
8TGCSO, R, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
8TGCSO, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
HQ05G0, B, 4, 31, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
HQ05G0, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
HQ05G0, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
HQ05G0, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
J5S5CH, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
J5S5CH, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
J5S5CH, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
JR9C40, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
JR9C40, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
JR9C40, R, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
JR9C40, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
M4AFDF, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
M4AFDF, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
M4AFDF, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
NJD0TU, B, 4, 31, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
NJD0TU, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
NJD0TU, R, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
NJD0TU, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
P19UIC, B, 4, 31, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
P19UIC, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
P19UIC, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
P19UIC, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
QDQXZ1, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
QDQXZ1, R, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
QDQXZ1, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
RR8KM2, B, 4, 31, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
RR8KM2, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
RR8KM2, R, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
RR8KM2, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
T8Q1Q8, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
T8Q1Q8, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
T8Q1Q8, R, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
T8Q1Q8, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
U443VL, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
U443VL, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
U443VL, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
WU9EI8, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
WU9EI8, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
WU9EI8, R, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
WU9EI8, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
X3CA4P, B, 4, 31, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
X3CA4P, G, 4, 45, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
X3CA4P, P, 4, 30, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
X3CA4P, Y, 4, 37, -inf, 15
AP0NVM, B, 3, 30, -inf, 15
RIRK2U, R, 2, 30, -inf, 15
94Y912, B, 1, 15, -inf, 15
RIRK2U, Y, 2, -inf, -inf, 15
AP0NVM, B, 3, inf, -inf, 15
7SNEM6, G, 4, 37, -inf, 15
AP0NVM, B, 3, 37, -inf, 15
7SNEM6, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
7SNEM6, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
7SNEM6, Y, 4, 29, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
8TGCSO, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
8TGCSO, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
8TGCSO, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
8TGCSO, Y, 4, 29, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
HQ05G0, B, 4, 23, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
HQ05G0, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
HQ05G0, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
HQ05G0, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
J5S5CH, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
J5S5CH, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
J5S5CH, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
JR9C40, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
JR9C40, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
JR9C40, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
JR9C40, Y, 4, 29, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
M4AFDF, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
M4AFDF, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
M4AFDF, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
NJD0TU, B, 4, 23, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
NJD0TU, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
NJD0TU, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
NJD0TU, Y, 4, 29, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
P19UIC, B, 4, 23, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
P19UIC, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
P19UIC, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
P19UIC, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
QDQXZ1, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
QDQXZ1, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
QDQXZ1, Y, 4, 29, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
RR8KM2, B, 4, 23, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
RR8KM2, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
RR8KM2, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
RR8KM2, Y, 4, 29, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
T8Q1Q8, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
T8Q1Q8, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
T8Q1Q8, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
T8Q1Q8, Y, 4, 29, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
U443VL, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
U443VL, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
U443VL, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
WU9EI8, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
WU9EI8, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
WU9EI8, R, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
WU9EI8, Y, 4, 29, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
X3CA4P, B, 4, 23, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
X3CA4P, G, 4, 37, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
X3CA4P, P, 4, 22, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
X3CA4P, Y, 4, 29, -inf, 15
AP0NVM, B, 3, 22, -inf, 15
RIRK2U, Y, 2, 22, -inf, 15
94Y912, B, 1, 15, -inf, 15
RR8KM2, B, 2, -inf, -inf, 15
8L7T0U, G, 3, inf, -inf, 15
AGM14J, G, 4, 16, -inf, 15
8L7T0U, G, 3, 16, -inf, 15
AGM14J, P, 4, 1, -inf, 15
8L7T0U, G, 3, 1, -inf, 1
AGM14J, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
AGM14J, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
AP0NVM, B, 4, 2, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
AP0NVM, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
AP0NVM, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
AP0NVM, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
HQ05G0, G, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
HQ05G0, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
HQ05G0, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
HQ05G0, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
IN2E10, G, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
IN2E10, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
IN2E10, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
IN2E10, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
J5S5CH, B, 4, 2, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
J5S5CH, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
J5S5CH, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
J5S5CH, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
JR9C40, G, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
JR9C40, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
JR9C40, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
JR9C40, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
M4AFDF, G, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
M4AFDF, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
M4AFDF, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
M4AFDF, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
NJD0TU, B, 4, 2, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
NJD0TU, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
NJD0TU, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
NJD0TU, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
PPCJJT, G, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
PPCJJT, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
PPCJJT, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
PPCJJT, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
QDQXZ1, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
QDQXZ1, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
QDQXZ1, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
RIRK2U, G, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
RIRK2U, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
RIRK2U, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
RIRK2U, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
T8Q1Q8, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
T8Q1Q8, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
T8Q1Q8, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
U443VL, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
U443VL, R, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
U443VL, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
X3CA4P, B, 4, 2, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
X3CA4P, G, 4, 16, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
X3CA4P, P, 4, 1, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
X3CA4P, Y, 4, 8, -inf, 1
8L7T0U, G, 3, 1, -inf, 1
RR8KM2, B, 2, 1, 1, 15
8L7T0U, P, 3, inf, 1, 15
AGM14J, G, 4, 18, 1, 15
8L7T0U, P, 3, 18, 1, 15
AGM14J, P, 4, 3, 1, 15
8L7T0U, P, 3, 3, 1, 3
AGM14J, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
AGM14J, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
AP0NVM, B, 4, 4, 1, 3
8L7T0U, P, 3, 3, 1, 3
AP0NVM, P, 4, 3, 1, 3
8L7T0U, P, 3, 3, 1, 3
AP0NVM, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
AP0NVM, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
HQ05G0, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
HQ05G0, P, 4, 3, 1, 3
8L7T0U, P, 3, 3, 1, 3
HQ05G0, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
HQ05G0, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
IN2E10, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
IN2E10, P, 4, 3, 1, 3
8L7T0U, P, 3, 3, 1, 3
IN2E10, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
IN2E10, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
J5S5CH, B, 4, 4, 1, 3
8L7T0U, P, 3, 3, 1, 3
J5S5CH, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
J5S5CH, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
J5S5CH, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
JR9C40, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
JR9C40, P, 4, 3, 1, 3
8L7T0U, P, 3, 3, 1, 3
JR9C40, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
JR9C40, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
M4AFDF, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
M4AFDF, P, 4, 3, 1, 3
8L7T0U, P, 3, 3, 1, 3
M4AFDF, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
M4AFDF, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
NJD0TU, B, 4, 4, 1, 3
8L7T0U, P, 3, 3, 1, 3
NJD0TU, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
NJD0TU, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
PPCJJT, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
PPCJJT, P, 4, 3, 1, 3
8L7T0U, P, 3, 3, 1, 3
PPCJJT, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
PPCJJT, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
QDQXZ1, P, 4, 3, 1, 3
8L7T0U, P, 3, 3, 1, 3
QDQXZ1, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
QDQXZ1, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
RIRK2U, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
RIRK2U, P, 4, 3, 1, 3
8L7T0U, P, 3, 3, 1, 3
RIRK2U, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
RIRK2U, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
T8Q1Q8, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
T8Q1Q8, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
T8Q1Q8, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
U443VL, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
U443VL, R, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
U443VL, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
X3CA4P, B, 4, 4, 1, 3
8L7T0U, P, 3, 3, 1, 3
X3CA4P, G, 4, 18, 1, 3
8L7T0U, P, 3, 3, 1, 3
X3CA4P, P, 4, 3, 1, 3
8L7T0U, P, 3, 3, 1, 3
X3CA4P, Y, 4, 10, 1, 3
8L7T0U, P, 3, 3, 1, 3
RR8KM2, B, 2, 3, 3, 15
8L7T0U, R, 3, inf, 3, 15
AGM14J, G, 4, 31, 3, 15
8L7T0U, R, 3, 31, 3, 15
AGM14J, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
AGM14J, R, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
AGM14J, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
AP0NVM, B, 4, 17, 3, 15
8L7T0U, R, 3, 16, 3, 15
AP0NVM, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
AP0NVM, R, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
AP0NVM, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
HQ05G0, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
HQ05G0, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
HQ05G0, R, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
HQ05G0, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
IN2E10, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
IN2E10, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
IN2E10, R, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
IN2E10, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
J5S5CH, B, 4, 17, 3, 15
8L7T0U, R, 3, 16, 3, 15
J5S5CH, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
J5S5CH, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
J5S5CH, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
JR9C40, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
JR9C40, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
JR9C40, R, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
JR9C40, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
M4AFDF, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
M4AFDF, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
M4AFDF, R, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
M4AFDF, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
NJD0TU, B, 4, 17, 3, 15
8L7T0U, R, 3, 16, 3, 15
NJD0TU, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
NJD0TU, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
PPCJJT, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
PPCJJT, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
PPCJJT, R, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
PPCJJT, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
QDQXZ1, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
QDQXZ1, R, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
QDQXZ1, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
RIRK2U, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
RIRK2U, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
RIRK2U, R, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
RIRK2U, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
T8Q1Q8, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
T8Q1Q8, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
T8Q1Q8, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
U443VL, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
U443VL, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
U443VL, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
X3CA4P, B, 4, 17, 3, 15
8L7T0U, R, 3, 16, 3, 15
X3CA4P, G, 4, 31, 3, 15
8L7T0U, R, 3, 16, 3, 15
X3CA4P, P, 4, 16, 3, 15
8L7T0U, R, 3, 16, 3, 15
X3CA4P, Y, 4, 23, 3, 15
8L7T0U, R, 3, 16, 3, 15
RR8KM2, B, 2, 16, 3, 15
94Y912, B, 1, 15, -inf, 15
RR8KM2, P, 2, -inf, -inf, 15
8L7T0U, B, 3, inf, -inf, 15
AGM14J, B, 4, 16, -inf, 15
8L7T0U, B, 3, 16, -inf, 15
AGM14J, G, 4, 30, -inf, 15
8L7T0U, B, 3, 16, -inf, 15
AGM14J, R, 4, 30, -inf, 15
8L7T0U, B, 3, 16, -inf, 15
AGM14J, Y, 4, 22, -inf, 15
8L7T0U, B, 3, 16, -inf, 15
AP0NVM, B, 4, 16, -inf, 15
8L7T0U, B, 3, 16, -inf, 15
AP0NVM, P, 4, 15, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
AP0NVM, R, 4, 30, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
AP0NVM, Y, 4, 22, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
HQ05G0, B, 4, 16, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
HQ05G0, G, 4, 30, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
HQ05G0, R, 4, 30, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
HQ05G0, Y, 4, 22, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
IN2E10, B, 4, 16, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
IN2E10, G, 4, 30, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
IN2E10, R, 4, 30, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
IN2E10, Y, 4, 22, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
J5S5CH, G, 4, 30, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
J5S5CH, P, 4, 15, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
J5S5CH, R, 4, 30, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
J5S5CH, Y, 4, 22, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
JR9C40, G, 4, 30, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
JR9C40, P, 4, 15, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
JR9C40, R, 4, 30, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
JR9C40, Y, 4, 22, -inf, 15
8L7T0U, B, 3, 15, -inf, 15
