YACZVG, G, 0, -inf, -inf, inf
53E36Q, G, 2, 6, 16, inf
WIW6DO, B, 3, -6, 16, inf
53E36Q, G, 2, 6, 16, inf
WIW6DO, O, 3, -4, 16, inf
53E36Q, G, 2, 6, 16, inf
WIW6DO, P, 3, 2, 16, inf
53E36Q, G, 2, 6, 16, inf
WIW6DO, R, 3, 3, 16, inf
53E36Q, G, 2, 6, 16, inf
WIW6DO, Y, 3, 5, 16, inf
53E36Q, G, 2, 6, 16, inf
WZ4BWG, G, 3, 6, 16, inf
53E36Q, G, 2, 6, 16, inf
WZ4BWG, O, 3, -4, 16, inf
53E36Q, G, 2, 6, 16, inf
WZ4BWG, P, 3, 2, 16, inf
53E36Q, G, 2, 6, 16, inf
WZ4BWG, R, 3, 3, 16, inf
53E36Q, G, 2, 6, 16, inf
WZ4BWG, Y, 3, 5, 16, inf
53E36Q, G, 2, 6, 16, inf
7S1B87, B, 1, 6, 16, inf
YACZVG, G, 0, 16, 16, inf
7S1B87, G, 1, inf, 16, inf
53E36Q, B, 2, -inf, 16, inf
5UN7NQ, B, 3, 14, 16, inf
53E36Q, B, 2, 14, 16, inf
5UN7NQ, O, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
5UN7NQ, P, 3, 22, 16, inf
53E36Q, B, 2, 22, 22, inf
5UN7NQ, Y, 3, 25, 22, inf
53E36Q, B, 2, 25, 25, inf
DN4ZT4, B, 3, 14, 25, inf
53E36Q, B, 2, 25, 25, inf
DN4ZT4, O, 3, 16, 25, inf
53E36Q, B, 2, 25, 25, inf
DN4ZT4, P, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
DN4ZT4, R, 3, 23, 25, inf
53E36Q, B, 2, 25, 25, inf
DN4ZT4, Y, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, O, 3, 16, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, P, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, R, 3, 23, 25, inf
53E36Q, B, 2, 25, 25, inf
DOR7FV, Y, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, B, 3, 14, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, O, 3, 16, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, P, 3, 22, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, R, 3, 23, 25, inf
53E36Q, B, 2, 25, 25, inf
GJ3EED, Y, 3, 25, 25, inf
53E36Q, B, 2, 25, 25, inf
K96N2Y, G, 3, 26, 25, inf
53E36Q, B, 2, 26, 26, inf
K96N2Y, O, 3, 16, 26, inf
53E36Q, B, 2, 26, 26, inf
K96N2Y, P, 3, 22, 26, inf
53E36Q, B, 2, 26, 26, inf
K96N2Y, R, 3, 23, 26, inf
53E36Q, B, 2, 26, 26, inf
K96N2Y, Y, 3, 25, 26, inf
53E36Q, B, 2, 26, 26, inf
PGPUEO, O, 3, 16, 26, inf
53E36Q, B, 2, 26, 26, inf
PGPUEO, P, 3, 22, 26, inf
53E36Q, B, 2, 26, 26, inf
PGPUEO, R, 3, 23, 26, inf
53E36Q, B, 2, 26, 26, inf
PGPUEO, Y, 3, 25, 26, inf
53E36Q, B, 2, 26, 26, inf
S7YAGD, G, 3, 26, 26, inf
53E36Q, B, 2, 26, 26, inf
S7YAGD, O, 3, 16, 26, inf
53E36Q, B, 2, 26, 26, inf
S7YAGD, P, 3, 22, 26, inf
53E36Q, B, 2, 26, 26, inf
S7YAGD, R, 3, 23, 26, inf
53E36Q, B, 2, 26, 26, inf
S7YAGD, Y, 3, 25, 26, inf
53E36Q, B, 2, 26, 26, inf
UQ952K, G, 3, 26, 26, inf
53E36Q, B, 2, 26, 26, inf
UQ952K, O, 3, 16, 26, inf
53E36Q, B, 2, 26, 26, inf
UQ952K, P, 3, 22, 26, inf
53E36Q, B, 2, 26, 26, inf
UQ952K, R, 3, 23, 26, inf
53E36Q, B, 2, 26, 26, inf
UQ952K, Y, 3, 25, 26, inf
53E36Q, B, 2, 26, 26, inf
WIW6DO, G, 3, 26, 26, inf
53E36Q, B, 2, 26, 26, inf
WIW6DO, O, 3, 16, 26, inf
53E36Q, B, 2, 26, 26, inf
WIW6DO, P, 3, 22, 26, inf
53E36Q, B, 2, 26, 26, inf
WIW6DO, R, 3, 23, 26, inf
53E36Q, B, 2, 26, 26, inf
WIW6DO, Y, 3, 25, 26, inf
53E36Q, B, 2, 26, 26, inf
WZ4BWG, B, 3, 14, 26, inf
53E36Q, B, 2, 26, 26, inf
WZ4BWG, O, 3, 16, 26, inf
53E36Q, B, 2, 26, 26, inf
WZ4BWG, P, 3, 22, 26, inf
53E36Q, B, 2, 26, 26, inf
WZ4BWG, R, 3, 23, 26, inf
53E36Q, B, 2, 26, 26, inf
WZ4BWG, Y, 3, 25, 26, inf
53E36Q, B, 2, 26, 26, inf
7S1B87, G, 1, 26, 16, 26
53E36Q, O, 2, -inf, 16, 26
5UN7NQ, B, 3, 7, 16, 26
53E36Q, O, 2, 7, 16, 26
5UN7NQ, O, 3, 9, 16, 26
53E36Q, O, 2, 9, 16, 26
5UN7NQ, P, 3, 15, 16, 26
53E36Q, O, 2, 15, 16, 26
5UN7NQ, Y, 3, 18, 16, 26
53E36Q, O, 2, 18, 18, 26
DN4ZT4, B, 3, 7, 18, 26
53E36Q, O, 2, 18, 18, 26
DN4ZT4, O, 3, 9, 18, 26
53E36Q, O, 2, 18, 18, 26
DN4ZT4, P, 3, 15, 18, 26
53E36Q, O, 2, 18, 18, 26
DN4ZT4, R, 3, 16, 18, 26
53E36Q, O, 2, 18, 18, 26
DN4ZT4, Y, 3, 18, 18, 26
53E36Q, O, 2, 18, 18, 26
DOR7FV, B, 3, 7, 18, 26
53E36Q, O, 2, 18, 18, 26
DOR7FV, P, 3, 15, 18, 26
53E36Q, O, 2, 18, 18, 26
DOR7FV, R, 3, 16, 18, 26
53E36Q, O, 2, 18, 18, 26
DOR7FV, Y, 3, 18, 18, 26
53E36Q, O, 2, 18, 18, 26
GJ3EED, B, 3, 7, 18, 26
53E36Q, O, 2, 18, 18, 26
GJ3EED, O, 3, 9, 18, 26
53E36Q, O, 2, 18, 18, 26
GJ3EED, P, 3, 15, 18, 26
53E36Q, O, 2, 18, 18, 26
GJ3EED, R, 3, 16, 18, 26
53E36Q, O, 2, 18, 18, 26
GJ3EED, Y, 3, 18, 18, 26
53E36Q, O, 2, 18, 18, 26
K96N2Y, B, 3, 7, 18, 26
53E36Q, O, 2, 18, 18, 26
K96N2Y, G, 3, 19, 18, 26
53E36Q, O, 2, 19, 19, 26
K96N2Y, P, 3, 15, 19, 26
53E36Q, O, 2, 19, 19, 26
K96N2Y, R, 3, 16, 19, 26
53E36Q, O, 2, 19, 19, 26
K96N2Y, Y, 3, 18, 19, 26
53E36Q, O, 2, 19, 19, 26
PGPUEO, B, 3, 7, 19, 26
53E36Q, O, 2, 19, 19, 26
PGPUEO, P, 3, 15, 19, 26
53E36Q, O, 2, 19, 19, 26
PGPUEO, R, 3, 16, 19, 26
53E36Q, O, 2, 19, 19, 26
PGPUEO, Y, 3, 18, 19, 26
53E36Q, O, 2, 19, 19, 26
S7YAGD, B, 3, 7, 19, 26
53E36Q, O, 2, 19, 19, 26
S7YAGD, G, 3, 19, 19, 26
53E36Q, O, 2, 19, 19, 26
S7YAGD, P, 3, 15, 19, 26
53E36Q, O, 2, 19, 19, 26
S7YAGD, R, 3, 16, 19, 26
53E36Q, O, 2, 19, 19, 26
S7YAGD, Y, 3, 18, 19, 26
53E36Q, O, 2, 19, 19, 26
UQ952K, B, 3, 7, 19, 26
53E36Q, O, 2, 19, 19, 26
UQ952K, G, 3, 19, 19, 26
53E36Q, O, 2, 19, 19, 26
UQ952K, P, 3, 15, 19, 26
53E36Q, O, 2, 19, 19, 26
UQ952K, R, 3, 16, 19, 26
53E36Q, O, 2, 19, 19, 26
UQ952K, Y, 3, 18, 19, 26
53E36Q, O, 2, 19, 19, 26
WIW6DO, B, 3, 7, 19, 26
53E36Q, O, 2, 19, 19, 26
WIW6DO, G, 3, 19, 19, 26
53E36Q, O, 2, 19, 19, 26
WIW6DO, P, 3, 15, 19, 26
53E36Q, O, 2, 19, 19, 26
WIW6DO, R, 3, 16, 19, 26
53E36Q, O, 2, 19, 19, 26
WIW6DO, Y, 3, 18, 19, 26
53E36Q, O, 2, 19, 19, 26
WZ4BWG, B, 3, 7, 19, 26
53E36Q, O, 2, 19, 19, 26
WZ4BWG, O, 3, 9, 19, 26
53E36Q, O, 2, 19, 19, 26
WZ4BWG, P, 3, 15, 19, 26
53E36Q, O, 2, 19, 19, 26
WZ4BWG, R, 3, 16, 19, 26
53E36Q, O, 2, 19, 19, 26
WZ4BWG, Y, 3, 18, 19, 26
53E36Q, O, 2, 19, 19, 26
7S1B87, G, 1, 19, 16, 19
53E36Q, P, 2, -inf, 16, 19
5UN7NQ, B, 3, 6, 16, 19
53E36Q, P, 2, 6, 16, 19
5UN7NQ, O, 3, 8, 16, 19
53E36Q, P, 2, 8, 16, 19
5UN7NQ, P, 3, 14, 16, 19
53E36Q, P, 2, 14, 16, 19
5UN7NQ, Y, 3, 17, 16, 19
53E36Q, P, 2, 17, 17, 19
DN4ZT4, B, 3, 6, 17, 19
53E36Q, P, 2, 17, 17, 19
DN4ZT4, O, 3, 8, 17, 19
53E36Q, P, 2, 17, 17, 19
DN4ZT4, P, 3, 14, 17, 19
53E36Q, P, 2, 17, 17, 19
DN4ZT4, R, 3, 15, 17, 19
53E36Q, P, 2, 17, 17, 19
DN4ZT4, Y, 3, 17, 17, 19
53E36Q, P, 2, 17, 17, 19
DOR7FV, B, 3, 6, 17, 19
53E36Q, P, 2, 17, 17, 19
DOR7FV, O, 3, 8, 17, 19
53E36Q, P, 2, 17, 17, 19
DOR7FV, R, 3, 15, 17, 19
53E36Q, P, 2, 17, 17, 19
DOR7FV, Y, 3, 17, 17, 19
53E36Q, P, 2, 17, 17, 19
GJ3EED, B, 3, 6, 17, 19
53E36Q, P, 2, 17, 17, 19
GJ3EED, O, 3, 8, 17, 19
53E36Q, P, 2, 17, 17, 19
GJ3EED, P, 3, 14, 17, 19
53E36Q, P, 2, 17, 17, 19
GJ3EED, R, 3, 15, 17, 19
53E36Q, P, 2, 17, 17, 19
GJ3EED, Y, 3, 17, 17, 19
53E36Q, P, 2, 17, 17, 19
K96N2Y, B, 3, 6, 17, 19
53E36Q, P, 2, 17, 17, 19
K96N2Y, G, 3, 18, 17, 19
53E36Q, P, 2, 18, 18, 19
K96N2Y, O, 3, 8, 18, 19
53E36Q, P, 2, 18, 18, 19
K96N2Y, R, 3, 15, 18, 19
53E36Q, P, 2, 18, 18, 19
K96N2Y, Y, 3, 17, 18, 19
53E36Q, P, 2, 18, 18, 19
PGPUEO, B, 3, 6, 18, 19
53E36Q, P, 2, 18, 18, 19
PGPUEO, O, 3, 8, 18, 19
53E36Q, P, 2, 18, 18, 19
PGPUEO, R, 3, 15, 18, 19
53E36Q, P, 2, 18, 18, 19
PGPUEO, Y, 3, 17, 18, 19
53E36Q, P, 2, 18, 18, 19
S7YAGD, B, 3, 6, 18, 19
53E36Q, P, 2, 18, 18, 19
S7YAGD, G, 3, 18, 18, 19
53E36Q, P, 2, 18, 18, 19
S7YAGD, O, 3, 8, 18, 19
53E36Q, P, 2, 18, 18, 19
S7YAGD, R, 3, 15, 18, 19
53E36Q, P, 2, 18, 18, 19
S7YAGD, Y, 3, 17, 18, 19
53E36Q, P, 2, 18, 18, 19
UQ952K, B, 3, 6, 18, 19
53E36Q, P, 2, 18, 18, 19
UQ952K, G, 3, 18, 18, 19
53E36Q, P, 2, 18, 18, 19
UQ952K, O, 3, 8, 18, 19
53E36Q, P, 2, 18, 18, 19
UQ952K, R, 3, 15, 18, 19
53E36Q, P, 2, 18, 18, 19
UQ952K, Y, 3, 17, 18, 19
53E36Q, P, 2, 18, 18, 19
WIW6DO, B, 3, 6, 18, 19
53E36Q, P, 2, 18, 18, 19
WIW6DO, G, 3, 18, 18, 19
53E36Q, P, 2, 18, 18, 19
WIW6DO, O, 3, 8, 18, 19
53E36Q, P, 2, 18, 18, 19
WIW6DO, R, 3, 15, 18, 19
53E36Q, P, 2, 18, 18, 19
WIW6DO, Y, 3, 17, 18, 19
53E36Q, P, 2, 18, 18, 19
WZ4BWG, B, 3, 6, 18, 19
53E36Q, P, 2, 18, 18, 19
WZ4BWG, O, 3, 8, 18, 19
53E36Q, P, 2, 18, 18, 19
WZ4BWG, P, 3, 14, 18, 19
53E36Q, P, 2, 18, 18, 19
WZ4BWG, R, 3, 15, 18, 19
53E36Q, P, 2, 18, 18, 19
WZ4BWG, Y, 3, 17, 18, 19
53E36Q, P, 2, 18, 18, 19
7S1B87, G, 1, 18, 16, 18
53E36Q, Y, 2, -inf, 16, 18
5UN7NQ, B, 3, 4, 16, 18
53E36Q, Y, 2, 4, 16, 18
5UN7NQ, O, 3, 6, 16, 18
53E36Q, Y, 2, 6, 16, 18
5UN7NQ, P, 3, 12, 16, 18
53E36Q, Y, 2, 12, 16, 18
5UN7NQ, Y, 3, 15, 16, 18
53E36Q, Y, 2, 15, 16, 18
DN4ZT4, B, 3, 4, 16, 18
53E36Q, Y, 2, 15, 16, 18
DN4ZT4, O, 3, 6, 16, 18
53E36Q, Y, 2, 15, 16, 18
DN4ZT4, P, 3, 12, 16, 18
53E36Q, Y, 2, 15, 16, 18
DN4ZT4, R, 3, 13, 16, 18
53E36Q, Y, 2, 15, 16, 18
DN4ZT4, Y, 3, 15, 16, 18
53E36Q, Y, 2, 15, 16, 18
DOR7FV, B, 3, 4, 16, 18
53E36Q, Y, 2, 15, 16, 18
DOR7FV, O, 3, 6, 16, 18
53E36Q, Y, 2, 15, 16, 18
DOR7FV, P, 3, 12, 16, 18
53E36Q, Y, 2, 15, 16, 18
DOR7FV, R, 3, 13, 16, 18
53E36Q, Y, 2, 15, 16, 18
GJ3EED, B, 3, 4, 16, 18
53E36Q, Y, 2, 15, 16, 18
GJ3EED, O, 3, 6, 16, 18
53E36Q, Y, 2, 15, 16, 18
GJ3EED, P, 3, 12, 16, 18
53E36Q, Y, 2, 15, 16, 18
GJ3EED, R, 3, 13, 16, 18
53E36Q, Y, 2, 15, 16, 18
GJ3EED, Y, 3, 15, 16, 18
53E36Q, Y, 2, 15, 16, 18
K96N2Y, B, 3, 4, 16, 18
53E36Q, Y, 2, 15, 16, 18
K96N2Y, G, 3, 16, 16, 18
53E36Q, Y, 2, 16, 16, 18
K96N2Y, O, 3, 6, 16, 18
53E36Q, Y, 2, 16, 16, 18
K96N2Y, P, 3, 12, 16, 18
53E36Q, Y, 2, 16, 16, 18
K96N2Y, R, 3, 13, 16, 18
53E36Q, Y, 2, 16, 16, 18
PGPUEO, B, 3, 4, 16, 18
53E36Q, Y, 2, 16, 16, 18
PGPUEO, O, 3, 6, 16, 18
53E36Q, Y, 2, 16, 16, 18
PGPUEO, P, 3, 12, 16, 18
53E36Q, Y, 2, 16, 16, 18
PGPUEO, R, 3, 13, 16, 18
53E36Q, Y, 2, 16, 16, 18
S7YAGD, B, 3, 4, 16, 18
53E36Q, Y, 2, 16, 16, 18
S7YAGD, G, 3, 16, 16, 18
53E36Q, Y, 2, 16, 16, 18
S7YAGD, O, 3, 6, 16, 18
53E36Q, Y, 2, 16, 16, 18
S7YAGD, P, 3, 12, 16, 18
53E36Q, Y, 2, 16, 16, 18
S7YAGD, R, 3, 13, 16, 18
53E36Q, Y, 2, 16, 16, 18
UQ952K, B, 3, 4, 16, 18
53E36Q, Y, 2, 16, 16, 18
UQ952K, G, 3, 16, 16, 18
53E36Q, Y, 2, 16, 16, 18
UQ952K, O, 3, 6, 16, 18
53E36Q, Y, 2, 16, 16, 18
UQ952K, P, 3, 12, 16, 18
53E36Q, Y, 2, 16, 16, 18
UQ952K, R, 3, 13, 16, 18
53E36Q, Y, 2, 16, 16, 18
WIW6DO, B, 3, 4, 16, 18
53E36Q, Y, 2, 16, 16, 18
WIW6DO, G, 3, 16, 16, 18
53E36Q, Y, 2, 16, 16, 18
WIW6DO, O, 3, 6, 16, 18
53E36Q, Y, 2, 16, 16, 18
WIW6DO, P, 3, 12, 16, 18
53E36Q, Y, 2, 16, 16, 18
WIW6DO, R, 3, 13, 16, 18
53E36Q, Y, 2, 16, 16, 18
WZ4BWG, B, 3, 4, 16, 18
53E36Q, Y, 2, 16, 16, 18
WZ4BWG, O, 3, 6, 16, 18
53E36Q, Y, 2, 16, 16, 18
WZ4BWG, P, 3, 12, 16, 18
53E36Q, Y, 2, 16, 16, 18
WZ4BWG, R, 3, 13, 16, 18
53E36Q, Y, 2, 16, 16, 18
WZ4BWG, Y, 3, 15, 16, 18
53E36Q, Y, 2, 16, 16, 18
7S1B87, G, 1, 16, 16, 18
YACZVG, G, 0, 16, 16, inf
7S1B87, O, 1, inf, 16, inf
53E36Q, B, 2, -inf, 16, inf
5UN7NQ, B, 3, 4, 16, inf
53E36Q, B, 2, 4, 16, inf
5UN7NQ, P, 3, 12, 16, inf
53E36Q, B, 2, 12, 16, inf
5UN7NQ, Y, 3, 15, 16, inf
53E36Q, B, 2, 15, 16, inf
DN4ZT4, B, 3, 4, 16, inf
53E36Q, B, 2, 15, 16, inf
DN4ZT4, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
DN4ZT4, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
DN4ZT4, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
DN4ZT4, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
DOR7FV, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
DOR7FV, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
DOR7FV, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
DOR7FV, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
GJ3EED, B, 3, 4, 16, inf
53E36Q, B, 2, 16, 16, inf
GJ3EED, O, 3, 6, 16, inf
53E36Q, B, 2, 16, 16, inf
GJ3EED, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
GJ3EED, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
GJ3EED, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
K96N2Y, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
K96N2Y, O, 3, 6, 16, inf
53E36Q, B, 2, 16, 16, inf
K96N2Y, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
K96N2Y, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
K96N2Y, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
PGPUEO, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
PGPUEO, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
PGPUEO, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
PGPUEO, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, O, 3, 6, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
S7YAGD, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
UQ952K, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
UQ952K, O, 3, 6, 16, inf
53E36Q, B, 2, 16, 16, inf
UQ952K, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
UQ952K, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
UQ952K, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
WIW6DO, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
WIW6DO, O, 3, 6, 16, inf
53E36Q, B, 2, 16, 16, inf
WIW6DO, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
WIW6DO, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
WIW6DO, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, B, 3, 4, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, G, 3, 16, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, P, 3, 12, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, R, 3, 13, 16, inf
53E36Q, B, 2, 16, 16, inf
WZ4BWG, Y, 3, 15, 16, inf
53E36Q, B, 2, 16, 16, inf
7S1B87, O, 1, 16, 16, inf
YACZVG, G, 0, 16, 16, inf
7S1B87, P, 1, inf, 16, inf
53E36Q, B, 2, -inf, 16, inf
5UN7NQ, B, 3, 10, 16, inf
53E36Q, B, 2, 10, 16, inf
5UN7NQ, O, 3, 12, 16, inf
53E36Q, B, 2, 12, 16, inf
5UN7NQ, Y, 3, 21, 16, inf
53E36Q, B, 2, 21, 21, inf
DN4ZT4, B, 3, 10, 21, inf
53E36Q, B, 2, 21, 21, inf
DN4ZT4, G, 3, 22, 21, inf
53E36Q, B, 2, 22, 22, inf
DN4ZT4, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
DN4ZT4, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
DN4ZT4, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
DOR7FV, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
DOR7FV, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
DOR7FV, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
DOR7FV, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
GJ3EED, B, 3, 10, 22, inf
53E36Q, B, 2, 22, 22, inf
GJ3EED, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
GJ3EED, P, 3, 18, 22, inf
53E36Q, B, 2, 22, 22, inf
GJ3EED, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
GJ3EED, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
K96N2Y, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
K96N2Y, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
K96N2Y, P, 3, 18, 22, inf
53E36Q, B, 2, 22, 22, inf
K96N2Y, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
K96N2Y, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
PGPUEO, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
PGPUEO, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
PGPUEO, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
PGPUEO, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, P, 3, 18, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
S7YAGD, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
UQ952K, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
UQ952K, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
UQ952K, P, 3, 18, 22, inf
53E36Q, B, 2, 22, 22, inf
UQ952K, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
UQ952K, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
WIW6DO, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
WIW6DO, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
WIW6DO, P, 3, 18, 22, inf
53E36Q, B, 2, 22, 22, inf
WIW6DO, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
WIW6DO, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, B, 3, 10, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, G, 3, 22, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, O, 3, 12, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, R, 3, 19, 22, inf
53E36Q, B, 2, 22, 22, inf
WZ4BWG, Y, 3, 21, 22, inf
53E36Q, B, 2, 22, 22, inf
7S1B87, P, 1, 22, 16, 22
53E36Q, G, 2, -inf, 16, 22
5UN7NQ, B, 3, 2, 16, 22
53E36Q, G, 2, 2, 16, 22
5UN7NQ, O, 3, 4, 16, 22
53E36Q, G, 2, 4, 16, 22
5UN7NQ, Y, 3, 13, 16, 22
53E36Q, G, 2, 13, 16, 22
DN4ZT4, B, 3, 2, 16, 22
53E36Q, G, 2, 13, 16, 22
DN4ZT4, G, 3, 14, 16, 22
53E36Q, G, 2, 14, 16, 22
DN4ZT4, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
DN4ZT4, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
DN4ZT4, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
DOR7FV, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
DOR7FV, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
DOR7FV, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
DOR7FV, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
GJ3EED, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
GJ3EED, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
GJ3EED, P, 3, 10, 16, 22
53E36Q, G, 2, 14, 16, 22
GJ3EED, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
GJ3EED, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
K96N2Y, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
K96N2Y, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
K96N2Y, P, 3, 10, 16, 22
53E36Q, G, 2, 14, 16, 22
K96N2Y, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
K96N2Y, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
PGPUEO, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
PGPUEO, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
PGPUEO, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
PGPUEO, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
S7YAGD, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
S7YAGD, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
S7YAGD, P, 3, 10, 16, 22
53E36Q, G, 2, 14, 16, 22
S7YAGD, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
S7YAGD, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
UQ952K, B, 3, 2, 16, 22
53E36Q, G, 2, 14, 16, 22
UQ952K, O, 3, 4, 16, 22
53E36Q, G, 2, 14, 16, 22
UQ952K, P, 3, 10, 16, 22
53E36Q, G, 2, 14, 16, 22
UQ952K, R, 3, 11, 16, 22
53E36Q, G, 2, 14, 16, 22
UQ952K, Y, 3, 13, 16, 22
53E36Q, G, 2, 14, 16, 22
